"permutations";"#UUIDs";"#classes";"#clone_configs"
"15_14_16_10_7_12_8_3_13_5_2_4_1_11_9_6";"11266";"5";"114"
"14_16_7_15_6_1_3_8_13_9_12_4_10_11_2_5";"11201";"5";"114"
"1_6_8_7_16_11_14_12_9_2_5_13_15_10_3_4";"11177";"5";"114"
"14_11_1_8_2_4_5_6_9_10_7_13_12_15_3_16";"11261";"5";"114"
"9_10_6_11_4_8_12_16_3_7_1_13_14_2_5_15";"11371";"6";"114"
"14_9_5_8_6_1_10_11_7_15_2_13_4_12_16_3";"11288";"5";"114"
"10_14_3_2_12_7_9_11_15_1_6_4_16_8_13_5";"11325";"5";"114"
"10_2_4_8_1_16_14_5_15_9_11_13_7_12_6_3";"11481";"6";"114"
"8_7_11_9_16_15_10_14_3_4_13_6_12_2_1_5";"11294";"5";"114"
"4_14_7_15_16_8_3_13_9_5_2_11_6_12_10_1";"11320";"5";"114"
"1_2_14_3_4_10_13_12_6_8_7_16_9_15_5_11";"11295";"5";"114"
"13_11_14_2_4_12_16_8_5_3_10_15_6_7_9_1";"11343";"5";"114"
"6_15_3_5_13_7_2_8_1_4_16_9_14_12_10_11";"11238";"5";"114"
"6_2_16_5_4_12_9_7_14_8_10_13_3_15_1_11";"11303";"5";"114"
"15_13_16_9_2_11_6_4_7_10_12_3_14_5_8_1";"11222";"5";"114"
"4_2_3_8_5_13_14_12_11_1_16_7_6_10_15_9";"11473";"5";"114"
"5_8_9_4_11_1_3_6_15_2_10_7_16_12_14_13";"11296";"5";"114"
"13_4_6_16_7_8_1_12_9_3_14_5_2_11_15_10";"11279";"5";"114"
"16_1_12_8_7_4_15_2_13_3_5_14_10_9_6_11";"11175";"5";"114"
"1_13_6_8_4_12_16_14_2_11_7_5_10_9_3_15";"11234";"5";"114"
"12_10_15_14_4_3_1_9_5_2_7_6_8_11_13_16";"11447";"5";"114"
"12_8_9_1_15_5_2_3_11_7_6_16_10_13_4_14";"11216";"5";"114"
"15_14_7_12_13_3_8_2_9_6_11_5_16_10_1_4";"11248";"5";"114"
"8_16_15_10_14_11_4_1_6_5_13_2_12_9_3_7";"11256";"5";"114"
"15_3_6_4_5_16_9_7_13_12_10_11_2_1_14_8";"11262";"5";"114"
"7_12_3_6_15_1_14_13_2_9_16_4_8_5_11_10";"11199";"5";"114"
"14_1_3_11_16_13_8_12_4_9_6_5_15_10_7_2";"11181";"5";"114"
"4_11_8_3_12_13_6_2_16_9_10_5_7_1_14_15";"11295";"5";"114"
"10_12_7_14_11_13_2_3_1_15_9_8_4_5_16_6";"11449";"5";"114"
"7_3_14_13_12_16_5_10_11_15_6_2_1_8_9_4";"11320";"5";"114"
"11_12_3_6_15_7_9_10_1_14_13_16_2_8_4_5";"11210";"5";"114"
"16_1_8_11_10_7_13_3_6_5_2_9_12_14_4_15";"11185";"5";"114"
"6_15_11_10_1_12_2_4_3_9_16_8_5_7_14_13";"11260";"5";"114"
"13_1_16_11_10_15_8_12_6_14_3_9_7_4_2_5";"11178";"5";"114"
"3_13_14_7_1_10_11_6_12_2_16_5_15_8_9_4";"11301";"5";"114"
"10_4_15_8_3_1_7_11_13_5_9_6_16_12_14_2";"11544";"6";"114"
"3_15_13_16_2_12_11_9_1_10_5_6_7_8_14_4";"11269";"5";"114"
"9_16_11_12_3_4_2_7_6_5_14_1_15_13_8_10";"11225";"5";"114"
"3_15_1_13_6_7_10_5_4_8_12_14_16_2_9_11";"11215";"5";"114"
"15_7_14_3_6_2_1_11_16_9_12_5_10_4_8_13";"11258";"5";"114"
"7_15_14_5_10_4_3_9_16_11_2_1_6_13_8_12";"11286";"5";"114"
"5_8_2_11_14_1_12_7_15_10_6_4_3_13_9_16";"11263";"5";"114"
"3_6_5_11_2_7_16_10_14_9_12_4_13_15_1_8";"11348";"5";"114"
"6_1_16_3_11_15_9_14_5_2_8_7_13_10_12_4";"11178";"5";"114"
"3_6_5_8_10_16_14_15_11_2_4_13_1_7_9_12";"11339";"5";"114"
"9_13_3_6_12_7_5_4_1_10_14_15_11_16_2_8";"11213";"5";"114"
"12_10_9_6_2_4_15_11_1_16_14_8_7_13_3_5";"11417";"5";"114"
"3_7_10_14_5_9_4_2_6_11_1_16_13_8_15_12";"11396";"5";"114"
"13_9_4_11_10_8_5_2_6_7_15_16_1_3_12_14";"11434";"5";"114"
"7_3_4_6_9_1_8_16_11_12_5_13_15_2_14_10";"11292";"5";"114"
"4_9_11_3_14_16_15_2_7_8_12_1_6_13_5_10";"11517";"6";"114"
"15_5_11_3_4_16_9_8_12_14_2_6_7_13_10_1";"11241";"5";"114"
"15_10_5_12_14_9_4_13_11_8_2_7_3_16_6_1";"11253";"5";"114"
"7_16_2_4_5_10_11_12_14_1_8_9_15_13_6_3";"11227";"5";"114"
"3_9_7_10_2_5_12_15_11_8_1_6_13_4_14_16";"11535";"6";"114"
"12_11_3_10_5_7_14_16_8_13_1_6_9_15_4_2";"11443";"5";"114"
"7_5_4_15_10_11_13_16_9_6_8_2_12_3_1_14";"11276";"5";"114"
"1_4_3_12_8_5_2_15_13_16_10_6_11_9_14_7";"11376";"5";"114"
"7_2_11_14_9_1_16_5_12_4_10_13_8_3_15_6";"11285";"5";"114"
"16_1_12_10_6_9_8_2_7_3_4_11_14_13_15_5";"11175";"5";"114"
"5_15_11_9_1_6_13_14_4_12_10_16_2_3_7_8";"11218";"5";"114"
"15_3_10_14_13_12_8_16_11_7_5_1_4_9_2_6";"11290";"5";"114"
"9_11_4_1_5_3_13_16_14_2_10_7_6_8_15_12";"11457";"5";"114"
"6_13_5_3_7_10_2_9_14_1_8_4_16_15_11_12";"11362";"5";"114"
"16_13_1_6_3_7_15_14_10_2_8_12_9_5_11_4";"11183";"5";"114"
"4_2_15_3_8_6_14_11_5_1_16_9_7_12_13_10";"11427";"5";"114"
"15_6_4_1_9_10_13_16_7_12_8_2_14_11_3_5";"11194";"5";"114"
"13_12_14_9_5_3_1_11_2_15_7_4_16_6_10_8";"11211";"5";"114"
"3_15_12_16_2_1_8_13_5_6_14_11_9_10_7_4";"11251";"5";"114"
"13_4_7_8_5_11_3_14_1_10_12_16_6_2_15_9";"11425";"5";"114"
"12_4_7_3_14_5_13_16_9_15_2_6_10_11_8_1";"11237";"5";"114"
"13_4_8_14_9_2_10_1_6_16_11_3_5_12_7_15";"11343";"5";"114"
"8_9_14_4_11_16_2_6_1_5_15_12_3_10_7_13";"11326";"6";"114"
"8_14_2_7_11_15_5_6_12_16_1_10_13_3_4_9";"11279";"5";"114"
"5_4_1_11_2_14_13_15_16_3_9_8_6_10_12_7";"11241";"5";"114"
"9_12_15_1_16_2_11_5_13_10_3_14_8_4_7_6";"11374";"5";"114"
"11_15_8_10_1_9_14_16_6_3_7_12_4_2_13_5";"11265";"5";"114"
"3_7_9_16_8_14_15_1_11_6_4_13_12_10_2_5";"11308";"5";"114"
"15_16_14_8_6_10_12_2_1_13_7_4_5_11_3_9";"11256";"5";"114"
"12_7_11_1_16_5_9_6_3_8_4_10_2_15_14_13";"11205";"5";"114"
"2_16_5_12_13_10_11_7_14_4_1_15_9_3_6_8";"11212";"5";"114"
"4_16_8_3_1_13_10_9_15_5_6_7_2_12_11_14";"11210";"5";"114"
"13_8_16_5_15_9_12_6_10_1_14_11_3_2_4_7";"11262";"5";"114"
"10_15_13_4_11_5_1_3_7_9_8_12_6_14_2_16";"11272";"5";"114"
"1_7_14_5_11_12_6_16_8_13_3_2_4_10_15_9";"11219";"5";"114"
"7_2_6_8_15_16_12_5_10_14_11_1_13_9_3_4";"11212";"5";"114"
"14_7_2_4_15_8_9_3_12_13_5_1_11_16_10_6";"11302";"5";"114"
"1_2_8_15_10_3_4_14_5_13_9_6_12_16_7_11";"11187";"5";"114"
"16_13_6_7_11_15_5_4_3_1_10_12_9_2_14_8";"11200";"5";"114"
"13_14_2_6_11_8_4_15_16_12_1_3_10_5_7_9";"11326";"5";"114"
"11_15_1_3_14_16_8_10_2_13_9_12_5_4_6_7";"11198";"5";"114"
"1_2_13_7_9_14_12_10_15_8_16_6_3_4_11_5";"11265";"5";"114"
"8_16_15_12_5_7_14_3_11_4_1_13_10_2_6_9";"11184";"5";"114"
"13_9_8_6_2_10_11_4_7_12_3_16_15_1_14_5";"11294";"5";"114"
"9_11_3_1_6_14_10_16_13_4_7_12_8_5_15_2";"11476";"5";"114"
"10_13_11_6_16_3_2_7_14_9_12_8_5_15_1_4";"11333";"5";"114"
"2_13_3_8_7_5_15_4_16_10_6_9_1_11_14_12";"11344";"5";"114"
"6_16_4_13_12_2_5_15_11_1_8_14_7_10_9_3";"11233";"5";"114"
"7_12_3_15_5_9_6_10_11_8_1_16_14_4_2_13";"11220";"5";"114"
"4_6_14_5_11_1_8_7_15_9_12_13_10_2_3_16";"11369";"5";"114"
"11_8_4_13_10_16_14_7_6_9_12_1_3_2_5_15";"11369";"5";"114"
"8_13_10_5_6_7_12_16_3_15_14_1_9_4_2_11";"11341";"5";"114"
"13_2_7_9_15_4_16_8_10_12_5_3_1_11_6_14";"11336";"5";"114"
"1_3_7_16_12_14_6_5_15_10_2_11_9_13_8_4";"11378";"5";"114"
"2_7_16_1_3_15_10_8_5_9_14_13_11_4_6_12";"11190";"5";"114"
"15_11_9_2_6_5_7_16_8_12_4_13_14_1_3_10";"11234";"5";"114"
"14_10_16_2_4_11_3_9_13_6_12_7_1_5_15_8";"11310";"5";"114"
"14_1_13_7_8_5_10_6_4_16_3_11_12_15_2_9";"11280";"5";"114"
"10_6_12_2_14_5_1_13_11_4_8_3_9_16_7_15";"11384";"6";"114"
"4_15_16_12_10_2_7_9_3_13_8_14_11_5_1_6";"11258";"5";"114"
"2_9_14_7_13_5_16_4_11_6_12_3_15_1_8_10";"11288";"5";"114"
"15_13_11_2_6_1_12_8_14_5_9_4_10_3_7_16";"11240";"5";"114"
"2_7_8_14_10_5_9_16_11_6_13_1_15_3_4_12";"11319";"5";"114"
"11_1_3_7_12_13_9_6_10_15_2_4_14_5_16_8";"11417";"5";"114"
"9_4_1_2_12_6_11_5_10_13_16_14_8_15_7_3";"11485";"6";"114"
"6_11_3_5_9_14_16_8_7_10_15_13_1_4_2_12";"11224";"5";"114"
"12_7_6_1_13_4_3_15_14_11_16_9_5_8_2_10";"11190";"5";"114"
"9_12_14_7_2_6_8_15_10_5_13_3_16_4_1_11";"11413";"5";"114"
"5_3_11_10_4_9_16_12_7_15_14_6_13_2_8_1";"11372";"5";"114"
"2_6_15_3_13_8_11_7_4_10_12_1_14_5_9_16";"11292";"5";"114"
"14_13_12_1_16_8_11_9_5_2_3_15_10_4_7_6";"11184";"5";"114"
"5_1_9_13_14_11_16_7_15_4_12_3_6_8_10_2";"11253";"5";"114"
"9_1_7_12_13_4_10_14_6_15_16_5_11_8_2_3";"11243";"5";"114"
"6_7_5_16_13_11_4_9_1_3_12_2_10_15_14_8";"11219";"5";"114"
"5_6_11_10_14_7_1_8_12_16_3_9_15_4_13_2";"11347";"5";"114"
"12_11_8_3_14_2_6_1_7_5_15_9_13_10_16_4";"11246";"5";"114"
"6_12_1_14_7_10_16_11_8_9_3_15_13_5_2_4";"11183";"5";"114"
"4_7_3_5_9_2_6_12_15_10_8_11_14_1_16_13";"11297";"5";"114"
"15_13_11_10_7_16_4_8_3_6_9_12_14_1_5_2";"11291";"5";"114"
"5_1_6_10_7_12_3_15_4_9_16_14_2_13_11_8";"11322";"5";"114"
"7_3_8_6_13_4_15_16_2_12_1_9_11_5_10_14";"11293";"5";"114"
"4_13_1_12_8_2_6_16_7_10_5_11_14_15_9_3";"11275";"5";"114"
"14_3_5_7_15_4_6_10_13_16_12_11_2_9_1_8";"11338";"5";"114"
"16_11_9_3_10_5_13_2_12_14_6_8_1_15_7_4";"11249";"5";"114"
"3_1_5_9_14_11_15_4_7_2_16_6_12_10_13_8";"11455";"5";"114"
"2_15_4_14_12_7_1_3_11_5_16_9_8_10_6_13";"11222";"5";"114"
"16_7_12_8_1_15_6_14_13_5_3_2_9_11_4_10";"11190";"5";"114"
"8_2_1_15_9_16_13_3_6_4_7_5_12_11_10_14";"11188";"5";"114"
"14_3_4_10_8_2_7_11_15_6_1_13_5_12_16_9";"11359";"5";"114"
"13_11_3_8_12_4_10_15_7_16_5_2_1_6_9_14";"11318";"5";"114"
"13_3_7_2_12_1_9_8_4_6_11_10_16_14_5_15";"11295";"5";"114"
"3_16_14_11_7_5_2_8_4_15_10_12_9_13_1_6";"11272";"5";"114"
"2_15_13_1_14_9_6_7_16_8_3_11_12_10_5_4";"11222";"5";"114"
"8_11_5_2_6_7_4_9_12_1_15_3_16_13_14_10";"11295";"5";"114"
"13_15_8_4_2_3_11_16_9_12_14_6_10_1_5_7";"11261";"5";"114"
"5_12_3_15_4_16_2_14_11_6_10_1_9_8_13_7";"11231";"5";"114"
"15_10_7_4_5_3_9_13_12_16_14_1_8_11_2_6";"11249";"5";"114"
"15_14_12_13_1_2_7_4_5_8_9_11_16_6_10_3";"11185";"5";"114"
"15_3_2_7_11_13_16_10_6_9_12_14_4_5_8_1";"11274";"5";"114"
"1_14_5_10_15_11_4_12_8_9_16_7_3_13_2_6";"11249";"5";"114"
"3_1_8_15_5_14_2_10_12_7_6_11_13_4_9_16";"11375";"5";"114"
"13_7_6_4_3_2_9_12_10_14_5_8_16_11_1_15";"11309";"5";"114"
"8_4_3_9_16_6_1_12_2_13_11_5_14_7_15_10";"11301";"6";"114"
"9_8_12_7_2_6_13_1_16_3_5_14_4_10_15_11";"11309";"6";"114"
"1_5_3_10_8_11_7_14_13_9_16_2_4_15_12_6";"11341";"5";"114"
"8_12_3_4_9_13_5_11_1_2_6_10_16_14_7_15";"11216";"5";"114"
"8_11_4_15_12_13_14_7_2_6_16_10_3_9_1_5";"11309";"5";"114"
"15_14_9_8_11_5_6_16_12_2_13_10_4_1_7_3";"11229";"5";"114"
"12_8_15_3_6_1_2_7_5_16_11_13_9_14_10_4";"11195";"5";"114"
"14_1_3_6_16_10_7_8_11_4_5_15_12_2_13_9";"11181";"5";"114"
"3_13_14_9_16_11_2_5_8_1_15_7_4_12_6_10";"11244";"5";"114"
"5_16_8_6_10_2_13_11_12_3_7_4_9_1_15_14";"11263";"5";"114"
"9_8_4_16_12_11_14_15_1_7_10_2_5_13_3_6";"11295";"6";"114"
"4_9_14_12_2_15_7_8_11_13_6_1_5_10_16_3";"11520";"6";"114"
"8_1_7_16_3_9_13_11_2_10_14_5_12_4_15_6";"11185";"5";"114"
"1_5_14_4_13_8_7_9_11_2_10_3_6_16_12_15";"11374";"5";"114"
"1_5_11_4_7_8_2_15_13_3_16_9_6_10_12_14";"11226";"5";"114"
"16_4_9_12_2_5_10_14_13_8_3_11_15_7_1_6";"11249";"5";"114"
"7_14_3_10_9_2_8_16_13_4_1_5_15_12_6_11";"11377";"5";"114"
"15_14_1_7_16_12_4_5_13_11_3_2_6_8_10_9";"11173";"5";"114"
"2_13_9_10_15_11_3_4_16_7_6_1_5_12_14_8";"11343";"5";"114"
"12_13_16_14_10_3_6_11_1_2_9_8_5_15_7_4";"11261";"5";"114"
"6_16_1_12_10_15_13_11_3_5_8_4_14_2_7_9";"11168";"5";"114"
"1_9_12_10_13_16_15_4_11_3_8_2_6_5_7_14";"11374";"5";"114"
"5_7_2_15_11_13_1_3_10_8_14_6_4_16_9_12";"11226";"5";"114"
"11_2_5_14_15_7_16_9_12_3_1_10_4_13_8_6";"11522";"5";"114"
"2_15_10_16_5_1_13_12_6_4_3_14_8_11_7_9";"11207";"5";"114"
"6_7_2_1_3_12_13_5_4_15_8_11_16_14_10_9";"11227";"5";"114"
"6_2_11_1_15_5_8_9_4_14_13_12_10_7_3_16";"11313";"5";"114"
"5_1_12_13_11_8_10_15_6_7_2_14_4_16_9_3";"11172";"5";"114"
"13_10_6_3_9_12_11_7_16_2_14_15_1_8_5_4";"11332";"5";"114"
"15_4_1_2_10_12_13_7_11_5_16_14_6_8_3_9";"11214";"5";"114"
"1_15_10_11_3_13_5_16_6_4_7_2_8_14_12_9";"11187";"5";"114"
"4_2_15_12_14_7_11_5_16_8_10_6_3_1_9_13";"11431";"5";"114"
"8_2_15_1_10_12_3_11_9_13_16_4_6_14_5_7";"11178";"5";"114"
"12_3_10_5_6_7_15_14_2_9_8_13_4_1_16_11";"11457";"5";"114"
"9_6_13_3_5_11_14_10_16_12_4_15_2_7_8_1";"11373";"6";"114"
"15_10_14_7_9_2_5_1_4_3_6_13_8_16_12_11";"11261";"5";"114"
"5_13_8_2_10_9_3_7_14_16_15_4_12_11_6_1";"11330";"5";"114"
"4_5_3_10_11_8_9_16_7_6_14_12_2_15_13_1";"11381";"5";"114"
"10_3_2_16_15_8_12_5_1_4_14_7_9_6_13_11";"11585";"6";"114"
"9_13_2_10_6_15_7_1_5_3_8_4_12_16_11_14";"11320";"5";"114"
"11_10_1_2_15_4_6_3_13_7_16_8_14_9_12_5";"11491";"5";"114"
"6_13_5_8_16_7_14_11_1_12_2_4_9_15_3_10";"11238";"5";"114"
"12_2_4_14_15_10_9_1_5_16_8_6_13_7_3_11";"11414";"5";"114"
"1_15_3_4_7_8_10_16_13_2_6_11_5_9_12_14";"11193";"5";"114"
"8_1_3_6_13_2_10_9_11_5_4_12_15_14_7_16";"11270";"5";"114"
"11_7_15_6_10_12_9_13_4_2_5_1_8_16_3_14";"11342";"5";"114"
"8_4_10_2_14_6_5_15_12_7_13_3_9_11_16_1";"11406";"6";"114"
"15_1_6_7_12_14_5_8_3_9_10_4_2_11_13_16";"11175";"5";"114"
"16_14_7_13_1_11_3_6_5_8_12_4_10_15_9_2";"11202";"5";"114"
"10_5_4_12_3_9_2_8_13_16_15_1_7_11_14_6";"11414";"5";"114"
"5_4_2_12_10_9_16_15_11_1_6_8_13_14_3_7";"11239";"5";"114"
"5_15_13_1_2_12_14_7_9_6_3_8_10_11_4_16";"11168";"5";"114"
"7_14_11_13_3_5_2_6_8_16_10_9_12_4_15_1";"11302";"5";"114"
"4_3_12_1_7_10_14_15_16_11_5_2_8_13_6_9";"11373";"5";"114"
"13_1_10_5_2_11_12_4_15_6_9_14_8_3_7_16";"11237";"5";"114"
"12_3_6_5_11_10_15_13_1_16_4_9_8_14_2_7";"11252";"5";"114"
"4_7_5_1_11_8_14_15_9_12_3_6_2_10_13_16";"11241";"5";"114"
"8_11_16_7_10_1_6_14_12_15_13_4_5_9_2_3";"11309";"5";"114"
"11_8_15_5_3_16_6_14_10_9_2_1_4_12_7_13";"11341";"5";"114"
"1_12_4_14_10_9_13_11_7_15_2_5_3_6_16_8";"11371";"5";"114"
"4_13_6_14_11_2_9_7_16_5_12_3_8_1_15_10";"11448";"5";"114"
"8_9_15_4_2_7_11_14_5_13_16_3_12_6_10_1";"11316";"6";"114"
"5_4_12_8_9_1_15_16_7_13_2_6_3_10_14_11";"11214";"5";"114"
"9_4_6_2_7_5_8_16_10_12_14_11_15_1_3_13";"11509";"6";"114"
"8_4_1_11_3_13_12_16_9_5_7_6_14_10_15_2";"11235";"5";"114"
"6_2_7_5_1_12_3_14_4_9_15_10_13_16_8_11";"11282";"5";"114"
"13_8_16_9_4_1_3_11_14_15_10_7_6_2_12_5";"11258";"5";"114"
"7_10_9_4_13_14_16_11_8_5_12_2_15_6_3_1";"11358";"5";"114"
"3_10_13_15_16_11_8_1_7_6_9_12_5_2_4_14";"11594";"6";"114"
"9_16_8_15_4_3_2_1_11_5_12_14_7_6_10_13";"11230";"5";"114"
"8_4_11_10_14_15_16_7_13_12_6_2_1_9_5_3";"11362";"5";"114"
"14_3_7_5_13_10_8_9_11_2_4_6_12_1_16_15";"11379";"5";"114"
"7_14_13_12_15_9_4_8_1_3_10_16_11_6_2_5";"11259";"5";"114"
"10_2_8_3_1_9_11_15_12_5_16_6_4_7_14_13";"11339";"6";"114"
"14_2_4_5_12_3_9_8_1_6_15_7_11_16_10_13";"11350";"5";"114"
"7_4_1_5_14_2_13_11_9_10_8_12_16_3_6_15";"11396";"5";"114"
"1_14_16_7_5_10_9_12_8_3_6_15_4_11_13_2";"11167";"5";"114"
"11_12_14_3_7_6_9_2_10_5_15_8_13_16_4_1";"11235";"5";"114"
"5_11_1_9_10_14_16_4_15_6_8_12_3_13_7_2";"11271";"5";"114"
"4_6_8_10_1_15_11_14_12_5_16_13_9_7_3_2";"11351";"6";"114"
"2_9_5_10_1_6_12_13_8_3_14_11_16_4_7_15";"11373";"5";"114"
"4_10_15_9_6_3_8_5_11_7_13_14_2_12_1_16";"11532";"6";"114"
"6_8_5_14_4_12_1_7_9_2_13_10_3_11_15_16";"11250";"5";"114"
"13_11_16_12_3_5_14_10_6_8_1_7_15_9_4_2";"11276";"5";"114"
"13_5_7_2_6_8_9_11_1_4_16_3_10_12_14_15";"11278";"5";"114"
"7_3_13_6_2_1_4_16_12_8_15_5_11_10_14_9";"11300";"5";"114"
"8_6_12_10_1_5_15_14_4_3_9_11_16_13_7_2";"11248";"5";"114"
"16_14_10_7_4_11_5_12_3_13_15_1_9_2_6_8";"11271";"5";"114"
"4_6_14_3_15_8_12_2_11_1_16_13_9_5_7_10";"11289";"5";"114"
"5_3_12_10_9_13_2_4_16_11_15_6_8_1_14_7";"11268";"5";"114"
"16_14_8_7_15_5_2_11_9_6_10_4_13_3_12_1";"11245";"5";"114"
"8_6_4_7_10_14_12_16_15_13_11_9_3_5_1_2";"11375";"5";"114"
"4_2_16_1_14_13_8_10_3_7_12_11_5_15_9_6";"11385";"5";"114"
"13_8_6_2_7_14_3_11_1_15_9_12_16_10_4_5";"11285";"5";"114"
"2_14_4_8_10_1_5_13_9_16_3_11_12_7_15_6";"11355";"5";"114"
"2_7_12_8_5_13_16_9_6_11_1_4_15_3_14_10";"11226";"5";"114"
"15_6_4_14_2_13_8_5_1_12_3_16_7_9_11_10";"11232";"5";"114"
"9_12_3_7_14_1_4_8_10_11_6_2_16_15_5_13";"11407";"5";"114"
"12_15_6_2_5_13_11_9_10_4_3_7_16_8_1_14";"11249";"5";"114"
"11_9_4_3_2_6_13_10_5_8_16_1_7_12_14_15";"11506";"5";"114"
"1_4_13_9_2_15_8_11_6_3_10_16_7_12_14_5";"11461";"5";"114"
"8_11_4_16_3_13_6_9_12_7_14_1_10_15_2_5";"11295";"5";"114"
"4_15_6_3_12_10_5_7_11_1_16_9_2_13_8_14";"11276";"5";"114"
"6_10_9_1_11_16_4_7_8_14_15_13_3_12_2_5";"11400";"6";"114"
"2_13_16_11_6_12_7_3_9_1_5_8_4_15_14_10";"11317";"5";"114"
"9_6_7_14_4_15_8_3_2_1_13_10_11_12_16_5";"11377";"6";"114"
"3_15_8_1_5_11_6_14_13_12_2_7_9_4_10_16";"11216";"5";"114"
"2_4_14_16_13_7_3_5_12_15_9_6_11_10_8_1";"11500";"5";"114"
"7_1_6_10_9_14_13_16_2_11_5_12_4_15_3_8";"11284";"5";"114"
"2_5_9_15_11_14_16_1_8_4_13_6_3_10_7_12";"11383";"5";"114"
"7_12_6_8_3_16_2_1_10_14_11_4_15_9_13_5";"11230";"5";"114"
"10_5_7_2_13_9_6_8_12_3_16_4_1_11_14_15";"11409";"5";"114"
"5_14_10_12_9_16_4_7_3_6_13_2_15_8_1_11";"11321";"5";"114"
"4_10_3_12_16_7_9_13_1_8_2_15_14_6_5_11";"11528";"6";"114"
"11_12_14_6_9_15_10_1_3_2_4_7_8_13_16_5";"11202";"5";"114"
"13_4_5_2_8_16_15_7_10_11_9_6_1_12_3_14";"11331";"5";"114"
"9_15_13_6_7_4_14_5_1_3_10_11_8_12_16_2";"11216";"5";"114"
"1_3_4_9_12_13_6_11_10_14_8_7_16_15_5_2";"11442";"6";"114"
"16_14_10_13_3_2_8_9_1_5_11_4_7_12_6_15";"11262";"5";"114"
"15_6_12_2_10_4_14_5_8_16_3_13_1_9_7_11";"11222";"5";"114"
"15_8_7_11_13_1_6_2_9_4_16_14_5_10_3_12";"11225";"5";"114"
"1_12_10_14_15_16_8_11_9_13_7_4_3_6_5_2";"11371";"5";"114"
"7_12_14_15_8_9_4_13_2_11_16_5_1_3_10_6";"11234";"5";"114"
"11_13_15_7_9_5_12_6_1_14_16_3_2_10_4_8";"11238";"5";"114"
"9_8_15_14_3_10_13_7_4_6_11_2_5_1_16_12";"11313";"6";"114"
"10_5_14_12_8_4_15_16_9_13_3_6_2_1_7_11";"11378";"5";"114"
"3_14_1_8_12_11_2_6_9_4_7_16_15_13_5_10";"11252";"5";"114"
"13_5_3_16_7_9_15_10_1_4_14_8_11_2_6_12";"11223";"5";"114"
"7_15_8_4_1_10_16_14_12_3_2_11_9_13_6_5";"11200";"5";"114"
"12_5_2_10_16_14_7_9_3_4_8_6_11_1_13_15";"11250";"5";"114"
"13_6_16_1_7_2_14_8_10_5_11_12_15_3_9_4";"11182";"5";"114"
"14_16_10_15_3_4_9_8_1_12_5_2_7_13_6_11";"11257";"5";"114"
"9_12_16_7_1_5_10_13_15_14_2_4_8_6_3_11";"11400";"5";"114"
"11_15_7_4_2_16_10_3_13_8_1_14_9_12_6_5";"11256";"5";"114"
"2_1_13_4_9_5_7_6_16_12_15_8_10_14_11_3";"11287";"5";"114"
"14_3_15_13_1_11_8_16_7_12_6_2_4_5_9_10";"11211";"5";"114"
"8_4_12_15_16_2_14_1_5_6_13_11_10_7_9_3";"11232";"5";"114"
"14_12_16_6_4_3_15_13_8_7_11_1_10_2_5_9";"11184";"5";"114"
"10_4_8_2_14_16_3_6_1_5_7_11_9_15_12_13";"11597";"6";"114"
"12_3_6_8_10_1_4_7_13_14_5_16_2_9_15_11";"11249";"5";"114"
"11_16_4_6_10_15_1_13_9_5_3_14_7_8_2_12";"11295";"5";"114"
"3_2_4_14_5_11_12_8_13_15_6_16_10_9_1_7";"11558";"5";"114"
"3_9_2_11_16_6_7_15_5_8_12_4_14_10_1_13";"11586";"6";"114"
"6_5_9_12_2_4_8_3_14_10_11_13_1_16_7_15";"11298";"5";"114"
"3_13_11_10_6_12_4_9_14_8_15_1_2_5_16_7";"11344";"5";"114"
"6_7_4_11_10_1_8_13_12_14_15_3_9_5_16_2";"11336";"5";"114"
"1_3_12_6_4_13_5_7_16_9_14_2_11_10_8_15";"11369";"5";"114"
"5_2_9_13_7_8_15_12_1_10_3_16_6_14_4_11";"11398";"5";"114"
"4_5_15_2_3_6_14_8_7_12_9_11_10_13_1_16";"11245";"5";"114"
"9_11_6_12_16_14_10_13_5_1_15_7_4_3_8_2";"11395";"5";"114"
"2_4_9_1_11_8_7_10_3_6_13_12_16_15_14_5";"11511";"6";"114"
"3_14_10_7_5_1_4_9_16_12_8_13_2_11_6_15";"11377";"5";"114"
"7_6_5_10_13_3_12_16_4_14_2_11_15_1_9_8";"11354";"5";"114"
"11_13_7_12_4_3_16_14_10_6_5_2_15_8_1_9";"11322";"5";"114"
"14_5_15_2_9_4_6_13_7_1_3_16_12_8_10_11";"11246";"5";"114"
"3_14_5_13_6_10_9_2_12_16_8_15_1_4_7_11";"11356";"5";"114"
"16_14_7_5_8_15_12_2_13_11_4_3_10_1_9_6";"11239";"5";"114"
"10_12_5_4_2_8_7_13_3_1_11_15_9_14_16_6";"11444";"5";"114"
"15_8_11_1_10_12_16_5_2_4_14_6_9_7_13_3";"11213";"5";"114"
"16_8_2_11_7_10_3_4_6_13_15_12_14_1_5_9";"11244";"5";"114"
"9_6_12_15_8_16_2_10_5_1_13_3_11_14_7_4";"11304";"6";"114"
"14_15_13_9_11_16_8_2_10_6_1_5_3_12_7_4";"11225";"5";"114"
"14_3_6_7_12_4_10_16_11_2_13_1_15_5_8_9";"11324";"5";"114"
"16_14_1_6_7_2_5_4_12_3_9_11_13_15_8_10";"11179";"5";"114"
"16_15_11_9_3_7_1_4_14_10_8_12_2_5_6_13";"11243";"5";"114"
